Tweet,Fecha,Locacion,Tipo,Longitud,Latitud,Poblacion,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/lYI8muV5qb",Wed Sep 09 06:07:45 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@AICM_mx sus sanitarios está muy sucios!!!!!,Wed Sep 09 12:07:05 +0000 2020,"Ciudad de México, Venustiano Carranza, Venustiano Carranza",U,-99.087817,19.4320755,443704,,
"@__walter__ No, pero al aplicarse entre personal médico-sanitario, adultos mayores y grupos vulnerables se va consi… https://t.co/XCxxGrGUtI",Wed Sep 09 14:22:01 +0000 2020,"Nuevo León, San Pedro Garza García, El Sendero",R,-100.366033,25.6502875,5,,
"El titular británico de Salud acusa a los asintomáticos de sobrecargar el sistema sanitario:
Los médicos honestos y… https://t.co/Q9CbnIulkH",Wed Sep 09 15:44:22 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"¡Primer ☕ de la mañana!

⚠️⚠️ ¡Cuidado! Personas se hacen pasar por inspectores sanitarios, piden de $200 a $500… https://t.co/OnKShJShyX",Thu Sep 10 12:40:55 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
"Construccion de tercer celda en relleno sanitario intermunicipal, con equipo de obras publicas, de gob. Del estado… https://t.co/RylFrWactw",Thu Sep 10 19:09:37 +0000 2020,"Zacatecas, Vetagrande, Sauceda de la Borda",U,-102.4856125,22.8364935,3621,,
"El mundo está colapsado por el COVID19, el inicio de ésta pandemia de dió por la falta de controles sanitarios en u… https://t.co/6zqc0j1eJp",Thu Sep 10 20:58:30 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
@WingstopMexico de verdad parece broma su protocolo sanitario. Lleno de gente sin sana distancia y personas sin cub… https://t.co/zkiSTt66oS,Thu Sep 10 22:34:21 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.165924,19.380391,434153,,
@wingstop @WingstopMexico Su protocolo sanitario es una broma. Exceso de personas en áreas muy pequeñas. Sin sana d… https://t.co/DGjnq6PmHR,Thu Sep 10 22:38:23 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.165924,19.380391,434153,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/tovSJHQfG0",Fri Sep 11 05:01:53 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
Personal de enfermería de Villa Unión apoyando en filtro sanitario en gira del Gobernador @mrikelme por este munici… https://t.co/YNtK4t8Lik,Fri Sep 11 17:56:34 +0000 2020,"Coahuila de Zaragoza, Piedras Negras, Rodolfo Martínez (El Melado)",R,-100.6071045,28.774769,0,,
@CConvPuebla Con protocolos sanitarios vamos a reactivar el mercado de reuniones .,Fri Sep 11 23:26:49 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
Expulsan de la burbuja de NBA a jugador de Rockets por violar protocolos sanitarios: Danuel House Jr no volverá a j… https://t.co/qsaAxE2l9P,Sat Sep 12 02:50:06 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Destaca México por ataques a sanitarios: La pandemia por coronavirus desencadenó un aumento de las agresiones en co… https://t.co/Ak8Xa8ZnZv,Sat Sep 12 08:41:06 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"La Secretaría de Salud de Baja California ya estableció los protocolos sanitarios para los centros deportivos, y es… https://t.co/lxfbkijwQq",Sat Sep 12 09:51:10 +0000 2020,"Baja California, Mexicali, Ejido José Saldaña Número 2",R,-115.22918,31.7896695,19,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/F0BFOtB1ua",Sat Sep 12 13:23:49 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/bW9NXW46a9",Sun Sep 13 06:21:14 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@Reforma @lopezobrador_ Quiero reír y llorar al mismo tiempo. Somos el país con récord de más personal sanitario fa… https://t.co/vfnzlLrRZH,Sun Sep 13 20:39:42 +0000 2020,"Nuevo León, San Pedro Garza García, El Sendero",R,-100.366033,25.6502875,5,,
Entregarán paquetes sanitarios a migrantes repatriados por #Coahuila,Sun Sep 13 22:05:02 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
#MunicipioLIBRE . SEMÁFORO SANITARIO DEL EDO.MEX.,Sun Sep 13 23:03:39 +0000 2020,"México, Ixtapaluca, El Campamento (Las Cocinas)",R,-98.7972475,19.359356,8,,
"@Cinepolis @AyudaCinepolis, excelente protocolo  sanitario implementado. Sólo como recomendación, deberían de termi… https://t.co/B1fHa3HgSx",Mon Sep 14 03:34:27 +0000 2020,"México, Ecatepec de Morelos, Ecatepec de Morelos",U,-99.0444445,19.56828,1643623,,
"#Política

Por la recomposición económica y laboral era necesario regresar al semáforo sanitario amarillo, aseguró… https://t.co/aZQT12DlSz",Mon Sep 14 18:22:14 +0000 2020,"Morelos, Tlaltizapán de Zapata, Rancho Fiesta",R,-99.0637845,18.732679,0,,
"Estos son los protocolos sanitarios dentro de las aulas. ¡Conócelos! 

Ingresa al sitio: https://t.co/9U7uMtPImU… https://t.co/31m0tnoG0e",Mon Sep 14 19:07:21 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
Visita de Reconocimiento con el Delegado Gilberto Herrera del @GobiernoMX. Al Relleno Sanitario “Valle de las Palma… https://t.co/69ucAA2Iaw,Mon Sep 14 19:30:34 +0000 2020,"Baja California, Tijuana, Portezuelos [Asociación de Colonos]",R,-116.741251,32.412502,260,,
"No me vaas a ganar putito
Yop vs el plano sanitario",Mon Sep 14 22:42:18 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
"Iniciamos los Talleres Vespertinos en los 3 Parques Educativos ""La Oruga"", con todos los protocolos sanitarios esta… https://t.co/4RAC3WlG21",Tue Sep 15 15:11:15 +0000 2020,"Sinaloa, Ahome, El Porvenir",R,-109.1037265,25.9219465,841,,
"El profe de integral dijo que los 4 planos del segundo parcial serían de libre elección, hidrosanitario, eléctrico,… https://t.co/sl4EsY9ppK",Tue Sep 15 15:52:27 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
#VivaMexico cuidarse y festejar nuestro mes patrio bendiciones y recordar a nuestro personal sanitario que ha caído https://t.co/5zMGmuoxwu,Tue Sep 15 18:17:11 +0000 2020,"Sinaloa, Ahome, El Porvenir",R,-109.1037265,25.9219465,841,,
"Acapulco mantendrá los protocolos sanitarios establecidos: Turismo Municipal  https://t.co/IOiwtwqLC9

@AcapulcoGob… https://t.co/BYSuiq6twa",Tue Sep 15 19:28:09 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
Así será el protocolo sanitario para el México vs Costa Rica: La Federación Mexicana de Futbol ha dado a conocer el… https://t.co/ekTfLCxcXX,Tue Sep 15 23:14:12 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"📌Seguimos en EMERGENCIA SANITARIA. 

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por… https://t.co/Ez9nbSzQ97",Wed Sep 16 06:00:02 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"En Colombia, Vietnam y varios países más ya hay protocolo sanitario para fútbol americano, en EU ya iniciaron tempo… https://t.co/1dd4Xdy5NU",Wed Sep 16 18:39:12 +0000 2020,"Ciudad de México, Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351,,
"@mcmaricarmen Te propongo entonces no gastes en papel sanitario, ahorra por esto de la pandemia y austeridad. Te va a ir bien.",Wed Sep 16 19:33:25 +0000 2020,"México, Tecámac, La Joya",R,-98.9903395,19.7051795,29,,
"El Día Mundial de la Seguridad del Paciente para 2020 el tema es:

Seguridad del personal sanitario: Una prioridad… https://t.co/NZEoFdeBgt",Thu Sep 17 05:21:18 +0000 2020,"México, Cuautitlán Izcalli, Las Tinajas",R,-99.233657,19.6562895,1472,,
"📌Seguimos en EMERGENCIA SANITARIA. 

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por… https://t.co/vr3iPE7SQ3",Thu Sep 17 12:30:32 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Día Mundial de la seguridad del paciente.

“Personal sanitario seguro, Pacientes seguros”. @SS_Coahuila @mrikelme… https://t.co/xO1jgrMfQq",Thu Sep 17 13:20:26 +0000 2020,"Coahuila de Zaragoza, Piedras Negras, Rodolfo Martínez (El Melado)",R,-100.6071045,28.774769,0,,
#SeguridadDelPaciente #DiaMundialdelaSeguridaddelPaciente #SeguridaddelPersonalSanitario https://t.co/6IFeD9uglg,Thu Sep 17 13:26:30 +0000 2020,"México, Toluca, San Mateo Oxtotitlán",U,-99.674305,19.295988,22500,,
Viva el heroico personal sanitario y de salud,Thu Sep 17 14:56:19 +0000 2020,"Querétaro, Corregidora, La Cueva",R,-100.439731,20.478755,2494,,
"En @ssaludsonora reconocemos la excelente labor de nuestro personal de salud 🥼.
¡Personal sanitario seguro, pacient… https://t.co/B3yOxx6oQy",Thu Sep 17 16:28:03 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
"""COVID-19: 14% de los casos en el mundo se han dado en personal sanitario, según la OMS"" #Coronavirus https://t.co/ul8wTDyKf9",Thu Sep 17 16:53:19 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
"Que mal 

""COVID-19: 14% de los casos en el mundo se han dado en personal sanitario, según la OMS"" #Coronavirus https://t.co/4nv5MWsuMr",Thu Sep 17 20:38:23 +0000 2020,"México, Tepotzotlán, El Jagüey",R,-99.3085765,19.713749,251,,
"""COVID-19: 14% de los casos en el mundo se han dado en personal sanitario, según la OMS"" #Coronavirus https://t.co/Kuqxxlq5uZ",Thu Sep 17 21:32:39 +0000 2020,"Oaxaca, San Mateo Cajonos, San Mateo Cajonos",U,-96.21069,17.1575475,483,,
#trabajadoresanitariosseguros #graciasporcuidarnos https://t.co/YJTe3LiwSs,Fri Sep 18 03:09:15 +0000 2020,"México, Acolman, Acolman de Nezahualcóyotl",U,-98.912828,19.630247,6449,,
#MunicipioLIBRE. Semáforo sanitario... De Alto Riesgo... Naranja.,Fri Sep 18 03:47:15 +0000 2020,"México, Ixtapaluca, El Campamento (Las Cocinas)",R,-98.7972475,19.359356,8,,
"📌Seguimos en EMERGENCIA SANITARIA. 

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por… https://t.co/yGiGnKP1MM",Fri Sep 18 04:50:55 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"@JavierM44163767 ¿¿¿Para llenarlo de IDEM???... CERCARLO, y usarlo de relleno sanitario POLÍTICO.  Síiiiii. YOOOOOO!!!",Fri Sep 18 18:20:40 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"¿¿¿Para llenarlo de IDEM???... CERCARLO, y usarlo de relleno sanitario POLÍTICO.  Síiiiii. YOOOOOO!!!",Fri Sep 18 18:21:20 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
El día de ayer tomé protesta a las nuevas socias de @AfeetYucatan y entregamos certificados sanitarios a diversos e… https://t.co/H5KIUvxQx1,Sat Sep 19 12:41:54 +0000 2020,"Yucatán, Mérida, Palestino Necaxa",R,-89.623611,20.941035,0,,
"Playa Marlin se encuentra justo detrás de Plaza Kukulcán y ofrece baños, filtro sanitario y olas increíbles como to… https://t.co/jF3BTq9N6p",Sat Sep 19 17:02:54 +0000 2020,"Quintana Roo, Benito Juárez, Río Nizuc",R,-86.762939,21.104554,0,,
Un desastre sanitario vive México por el pésimo trabajo de López Gatell y AMLO. Se van en 2021! 😡,Sat Sep 19 17:22:01 +0000 2020,"México, Chimalhuacán, Chimalhuacán",U,-98.9408425,19.418632,703215,,
"No se permitirán trabajos de ampliación y construcción de una celda más, en el relleno sanitario ubicado en Santa M… https://t.co/IRdqG1YaXR",Sat Sep 19 18:35:12 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
@jorgega92291869 @LauraMex @ElAmaDeCasa1 Algún impedimento para la libre manifestación? Lo del cerco sanitario es c… https://t.co/cq1HZfSEMo,Sat Sep 19 18:51:53 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
Sábado de Servicio #Liturgia #FiltroSanitario https://t.co/gdQVWUte5G,Sat Sep 19 20:33:36 +0000 2020,"Morelos, Cuernavaca, Cuernavaca",U,-99.236954,18.920909,341029,,
"@andresglezr 30 casos positivos de covid-19 en Xolos, me pregunto si, ¿habrán seguido los protocolos sanitarios mar… https://t.co/BiiN2iWyqR",Sun Sep 20 00:50:33 +0000 2020,"México, Toluca, Toluca de Lerdo",U,-99.655676,19.2843215,223876,,
"𝕻𝕽𝕰𝕿𝕰𝕸𝕻𝕺𝕽𝕬𝕯𝕬 2️⃣0️⃣2️⃣0️⃣

Con todas las medidas preventivas y protocolos sanitarios, trabajamos con miras al arran… https://t.co/CYikjn1PSA",Sun Sep 20 18:03:18 +0000 2020,"Yucatán, Progreso, Progreso",U,-89.660581,21.281283,41965,,
@bibiriba No nos dejaron instalar los sanitarios 🙄 estamos usando los de las habitaciones q rentamos o de Sanborns… https://t.co/TYSCcg5ZuX,Mon Sep 21 01:32:33 +0000 2020,"Ciudad de México, Venustiano Carranza, Venustiano Carranza",U,-99.087817,19.4320755,443704,,
"📌Seguimos en EMERGENCIA SANITARIA. 

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por… https://t.co/c1CaE5CnA6",Mon Sep 21 06:53:11 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"@rajali2568 Antes de iniciar funciones, sabías que despidió mucho personal sanitario. P ej. En el ISSSTE fueron 300… https://t.co/2cwCxzJym5",Mon Sep 21 14:14:48 +0000 2020,"Ciudad de México, Tláhuac, Las Calabacitas",R,-99.050461,19.3427885,19,,
"@nostradamus69x Es que la comparación es mala, sino levantas la tapa del sanitario muchas veces por no decir todas… https://t.co/GsohtRb84q",Mon Sep 21 17:46:40 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
"En @COESPRISSON seguimos atentos revisando los PROTOCOLOS SANITARIOS. No bajemos la guardia, apliquemos la regla de… https://t.co/knGythcFCU",Mon Sep 21 22:35:57 +0000 2020,"Sonora, Caborca, San Andrés",R,-112.5987565,30.901144,14,,
"En el filtro sanitario de la oficina, la señorita me apunta (cómo si quisiera borrarme el recuerdo de un amargo amo… https://t.co/Kx8AHV93vS",Mon Sep 21 23:39:03 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"@El_Universal_Mx Por un tema sanitario, NO deberían dejar que entrará, que viviera ahí esa pinche familia mugrosa.",Tue Sep 22 01:06:30 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
@El_Universal_Mx Y en Ave. Juárez están a salvo. El problema sanitario está en el Zócalo.,Tue Sep 22 11:47:59 +0000 2020,"México, Toluca, Toluca de Lerdo",U,-99.655676,19.2843215,223876,,
"#JuevesDeWebinar ""¿Como identificar los Correctos Protocolos Sanitarios en mi futuro trabajo?"", en el cual, la Dra.… https://t.co/lXs4AKg2nS",Tue Sep 22 14:52:46 +0000 2020,"Ciudad de México, Tláhuac, Las Calabacitas",R,-99.050461,19.3427885,19,,
"Como que no te tomas casi nada en serio, nomas cuando tienes ganas de ir al sanitario.",Tue Sep 22 17:16:03 +0000 2020,"Tamaulipas, Matamoros, San Juan del Alto",R,-97.547392,25.558993,0,,
@DonPorfifirio @bianchi369 @RicardoMonrealA Y que tal si incluye los problemas sanitarios generados por el pésimo manejo de la pandemia ?,Tue Sep 22 18:49:45 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
"📌 Seguimos en EMERGENCIA SANITARIA. 

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por… https://t.co/AiNHgG2QX0",Wed Sep 23 05:31:32 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@vox_es @ivanedlm @Santi_ABASCAL @Vox_mexico @VOX_NewYork mando un twitt con un vídeo donde muestro a sanitarios de… https://t.co/6MCdcrrSq9,Wed Sep 23 12:14:30 +0000 2020,"México, Atizapán de Zaragoza, Rancho Nuestra Señora de los Ángeles",R,-99.269192,19.5645875,16,,
"Así se estructura el Protocolo sanitario para @Tokyo2020 

-Atletas serán evaluados 72 hrs. antes de salir de su pa… https://t.co/1kZUZnASid",Wed Sep 23 16:12:16 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.165249,19.4182455,545884,,
Quieren que los alimenten y les den sanitarios.. están pero bien pendejos 👉#FRENAAA,Wed Sep 23 21:02:21 +0000 2020,"México, Ecatepec de Morelos, Ecatepec de Morelos",U,-99.0444445,19.56828,1643623,,
No sabía que las casas de campaña necesitaban sanitarios. #LaGilbertona #OposicionMoralmenteDerrotada,Thu Sep 24 00:00:25 +0000 2020,"México, Nezahualcóyotl, Nezahualcóyotl Segundo [Relleno Sanitario]",R,-99.0170165,19.432722,23,,
"EN VIVO🔴

Los trabajos de rehabilitación del colector sanitario en Camino Viejo a Jauja continúan. 

👉… https://t.co/hSZni0c2NV",Thu Sep 24 17:09:05 +0000 2020,"Nayarit, Tepic, Piedra China",R,-104.8725575,21.626666,16,,
"El alcalde @JavierCastellon, supervisa la obra de ""Rehabilitación del colector sanitario”, en calle Camino viejo a… https://t.co/MlhlfFNbUo",Thu Sep 24 18:56:29 +0000 2020,"Nayarit, Tepic, Piedra China",R,-104.8725575,21.626666,16,,
"Esta mañana, el alcalde @JavierCastellon supervisó la obra de ""Rehabilitación del colector sanitario”, que lleva un… https://t.co/E18iMAWDkv",Thu Sep 24 19:46:45 +0000 2020,"Nayarit, Tepic, Piedra China",R,-104.8725575,21.626666,16,,
"#SNTEunoAuno 👩‍🏫👨‍🏫

🔴 Renovará #SNTE ✅ dirigencias seccionales hasta que se superen los riesgos sanitarios 🔴 Unida… https://t.co/Doix4SBwZj",Thu Sep 24 22:26:07 +0000 2020,"Chihuahua, Aldama, El Papalote",R,-106.1628985,28.941866,0,,
"#SNTEunoAuno 👩‍🏫👨‍🏫

🔴 Renovará #SNTE ✅ dirigencias seccionales hasta que se superen los riesgos sanitarios 🔴 Unida… https://t.co/1eIWSv9iT7",Thu Sep 24 22:31:28 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"#SNTEunoAuno 👩‍🏫👨‍🏫

🔴 Renovará #SNTE ✅ dirigencias seccionales hasta que se superen los riesgos sanitarios 🔴 Unida… https://t.co/JtiJ4UHJ8N",Thu Sep 24 22:32:05 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"#SNTEunoAuno 👩‍🏫👨‍🏫

🔴 Renovará #SNTE ✅ dirigencias seccionales hasta que se superen los riesgos sanitarios 🔴 Unida… https://t.co/eGcum8mrQ3",Thu Sep 24 22:35:12 +0000 2020,"Colima, Colima, Platanitos",R,-103.6567385,19.100342,0,,
"#SNTEunoAuno 👩‍🏫👨‍🏫

🔴 Renovará #SNTE ✅ dirigencias seccionales hasta que se superen los riesgos sanitarios 🔴 Unida… https://t.co/YSqXXZjtco",Thu Sep 24 22:50:00 +0000 2020,"Durango, Durango, Metates (Tenchontle)",R,-104.837578,23.9541625,194,,
