Tweet,Fecha,Locacion,Coordenadas
"@jhonlink1 Y tus ojitos no te dejan mentir jejeje.
Ve al baño y una ""pestañita"" de cinco minutos en un retrete, ver… https://t.co/NWRjZHctLE",Fri Nov 11 00:28:37 +0000 2022,"Álvaro Obregón, Distrito Federal","[[[-99.324375, 19.232228], [-99.324375, 19.403856], [-99.171644, 19.403856], [-99.171644, 19.232228]]]"
Inmediatamente vino a mi mente el fondo de un retrete...!!! https://t.co/2lmFGNUjsc,Fri Nov 11 14:23:21 +0000 2022,"Torreón, Coahuila de Zaragoza","[[[-103.511379, 24.793821], [-103.511379, 25.694625], [-102.954881, 25.694625], [-102.954881, 24.793821]]]"
Ya llegamos a la temporada de abrigar el retrete 😅🥶🚽 https://t.co/awnfh2C7cX,Wed Nov 16 14:01:31 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
"@LOVREGA Pues, quienes actúan así son los derechangos.   Ahhh, pero si tú eres socialista!!!   Ja ja ja ja ja.    Socialista de retrete.",Thu Nov 17 05:59:02 +0000 2022,"Chihuahua, México","[[[-106.619964, 28.096608], [-106.619964, 29.787124], [-105.705833, 29.787124], [-105.705833, 28.096608]]]"
Con la celebración del #DíaMundialdelRetrete🚽 y con el objetivo de apoyar a los niños de México los aliados del pro… https://t.co/lTtSwnYmi1,Sat Nov 19 06:16:46 +0000 2022,"Distrito Federal, México","[[[-99.364536, 19.049016], [-99.364536, 19.592375], [-98.940657, 19.592375], [-98.940657, 19.049016]]]"
Con la celebración del #DíaMundialdelRetrete🚽 y con el objetivo de apoyar a los niños de México los aliados del pro… https://t.co/2cifo6BNdA,Sat Nov 19 06:18:25 +0000 2022,"Distrito Federal, México","[[[-99.364536, 19.049016], [-99.364536, 19.592375], [-98.940657, 19.592375], [-98.940657, 19.049016]]]"
"El 19 de noviembre se celebra el Día Mundial del Retrete anteriormente conocido como Día Mundial del Saneamiento, p… https://t.co/pyu9MFRUWX",Sat Nov 19 12:17:03 +0000 2022,"Piedras Negras, Coahuila de Zaragoza","[[[-100.769389, 28.607813], [-100.769389, 28.941725], [-100.44482, 28.941725], [-100.44482, 28.607813]]]"
"Mensaje de @antonioguterres, Secretario General de la @ONU_es, con motivo del #DíaMundialdelRetrete:  https://t.co/pd9JMcy3S6",Sat Nov 19 12:37:39 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
"#DiaDelHombre y #DiaDelRetrete #19DeNoviembre Coincidencias !!
En esta hermosa red donde muchos a pesar de no conoc… https://t.co/hycnw68yKd",Sat Nov 19 18:59:46 +0000 2022,"Naucalpan de Juárez, México","[[[-99.413769, 19.412031], [-99.413769, 19.535557], [-99.207087, 19.535557], [-99.207087, 19.412031]]]"
Hoy es el día internacional del 'Hombre' y del 'retrete' también 🤷‍♀️🤷‍♀️🤭🤣,Sat Nov 19 20:58:52 +0000 2022,"General Escobedo, Nuevo León","[[[-100.465272, 25.716689], [-100.465272, 25.89794], [-100.265275, 25.89794], [-100.265275, 25.716689]]]"
"¿Día del retrete? 🤔

No te rías 🤭 este día pretende hacer conciencia en que existen 3,600 millones de personas en e… https://t.co/M7NT6oQMK7",Sat Nov 19 21:47:01 +0000 2022,"Actopan, Hidalgo","[[[-98.998944, 20.176625], [-98.998944, 20.412976], [-98.787132, 20.412976], [-98.787132, 20.176625]]]"
Alaverga por qué los cagaderos son tan caros? Jajaja mejor abro un hoyo en la tierra en lugar de cambiar de retrete xd,Sat Nov 19 22:57:25 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@JHRomero_ Igual que yo el retrete.,Sun Nov 20 04:40:24 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@pedroferriz3 Date una vueltecita por el país ya salte del retrete llevas años ahi sentado nadamas embarrándola,Wed Nov 23 14:07:26 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"@quieremeporfis @LulyBossaTheOne Algunas personas reflexionamos en la ducha, otras con la almohada, otras en el retrete.",Thu Nov 24 19:27:34 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"✨🙌🏻 Algunas veces es mejor recurrir a eso de: “ojos que no ven, corazón que no siente”. Una limpieza y al retrete. 🤭😎",Fri Nov 25 03:49:59 +0000 2022,"Atotonilco de Tula, Hidalgo","[[[-99.311093, 19.87429], [-99.311093, 20.045388], [-99.140036, 20.045388], [-99.140036, 19.87429]]]"
"Ahí va a parar la lana de mis impuestos, al pinche retrete, en manos de huevones mantenidos, hijos de su put4 madre… https://t.co/sNqyZOg1Xb",Sun Nov 27 23:26:11 +0000 2022,"Durango, México","[[[-105.573153, 23.478062], [-105.573153, 24.430263], [-104.102003, 24.430263], [-104.102003, 23.478062]]]"
"@Ramardoh1 Sabías que varios paisanos tuyos acá en Playa del Carmen, se dedican a limpiarle los retretes y servirle… https://t.co/HoLWBDmhla",Tue Nov 29 02:09:20 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"""Acapulco es un retrete y una pocilga. @AbelinaLopezR no sabe nada de la administración pública (...) no tiene prep… https://t.co/q3Qb9aXfih",Fri Dec 02 05:49:55 +0000 2022,"Acapulco de Juárez, Guerrero","[[[-99.995232, 16.684013], [-99.995232, 17.233886], [-99.476067, 17.233886], [-99.476067, 16.684013]]]"
@Jesus84873179 ah! totalmente de acuerdo... mercenarios que solo ven para si mismos... solo que dentro del retrete… https://t.co/3oXqNhdvCX,Thu Dec 08 04:35:06 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Pregunta sería, ¿Por qué tuitean con el culo conectado a sus manos?

La kk en el retrete no en sus tweets.",Wed Dec 14 07:28:30 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
@SitoCinema Mi cabeza: ésto es pura... (Sonido del retrete) https://t.co/41wmmMHCr5,Thu Dec 15 16:54:04 +0000 2022,"Tultepec, México","[[[-99.154166, 19.645816], [-99.154166, 19.710656], [-99.08396, 19.710656], [-99.08396, 19.645816]]]"
"Los tatarabuelos de los retretes, qué impresión!!! https://t.co/TShV9sb0k6",Fri Dec 16 01:54:46 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
@TonitoOld @lopezobrador_ Grifo para retrete Mercado libre,Wed Dec 21 15:08:48 +0000 2022,"Cuauhtémoc, Chihuahua","[[[-107.272356, 28.337703], [-107.272356, 29.19785], [-106.544661, 29.19785], [-106.544661, 28.337703]]]"
"✏️👨‍🎨🎨🌺🖌Pintor Bartolom_Esteban_Murillo (1618 1682) ""-retretes domésticos""✏️👨‍🎨🎨🌸🖌 https://t.co/YMJMuyW66E",Wed Dec 21 17:46:31 +0000 2022,"Torreón, Coahuila de Zaragoza","[[[-103.511379, 24.793821], [-103.511379, 25.694625], [-102.954881, 25.694625], [-102.954881, 24.793821]]]"
@cablepops Cuando quieras te enseño a arreglar retretes para que te puedas sentar a cargar a gusto.,Thu Dec 29 22:14:46 +0000 2022,"Veracruz, Veracruz de Ignacio de la Llave","[[[-96.340535, 19.102814], [-96.340535, 19.265092], [-96.118258, 19.265092], [-96.118258, 19.102814]]]"
"@sevillacritico Son tan pobres los argumentos de @Arouet_V: «la cara en el retrete». 😂
Y literal: de ahí no lo sacan.",Sat Dec 31 15:36:47 +0000 2022,"Ecatepec de Morelos, México","[[[-99.118665, 19.484399], [-99.118665, 19.652161], [-98.970224, 19.652161], [-98.970224, 19.484399]]]"
@meandwh ¿En el retrete? https://t.co/qkJC3F2OHE,Wed Jan 04 23:34:42 +0000 2023,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
"Hombre que no tenga tino al momento de orinar, mejor que orine sentado, es muy desagradable que dejen el retrete todo orinado 🤦🏻‍♂️",Fri Jan 06 19:24:27 +0000 2023,"Angel R. Cabada, Veracruz de Ignacio de la Llave","[[[-95.51269, 18.467127], [-95.51269, 18.716513], [-95.269493, 18.716513], [-95.269493, 18.467127]]]"
"@georgegzz87 @FelipeGalindot Pa que rime con el retretedome
🎣",Sat Jan 07 20:33:12 +0000 2023,"San Pedro Garza García, Nuevo León","[[[-100.425188, 25.583557], [-100.425188, 25.717018], [-100.306878, 25.717018], [-100.306878, 25.583557]]]"
"@NachoMierV @lopezobrador_ @Claudiashein Cómo retrete, solo 💩 sale de su hocico!",Sat Jan 14 13:53:28 +0000 2023,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
@MarthaCajigas @manuelhborbolla En el retrete de tu casa,Mon Jan 16 23:08:00 +0000 2023,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
Me voy a largar a peru a tomarle una foto a un retrete de allá,Tue Jan 17 21:40:22 +0000 2023,"San Luis Potosí, México","[[[-101.169792, 21.959357], [-101.169792, 22.662882], [-100.74123, 22.662882], [-100.74123, 21.959357]]]"
@EstebanRafaelJr @horrocruxesh Muchos ven la mierda antes de descargar el retrete,Wed Jan 18 00:45:43 +0000 2023,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"@SEDEMA_CDMX No utilices los árboles como basurero, cenicero o retrete de tu mascota https://t.co/EwT9qI5foB",Thu Jan 19 01:49:12 +0000 2023,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@SEDEMA_CDMX Falta especificar que los árboles y banquetas no son basurero,ni cenicero, ni retrete de mascotas https://t.co/hv9J4gNj0E",Thu Jan 19 01:50:43 +0000 2023,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@Elian56306914 Eres imbecil de nacimiento o tu mama te tiro en el retrete y no le jalo.
La pasante PLAGIO la tesis.… https://t.co/kcVFFSLfoI",Fri Jan 20 22:01:35 +0000 2023,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
